country,year,co2_production,gni_per_capita,hdi,life_expectancy
Colombia,2019,1.796191905,14240.59041,0.768,76.7523
Comoros,2019,0.359437104,3099.801214,0.56,64.0684
Cabo Verde,2019,1.095129424,7017.10024,0.676,76.0042
Costa Rica,2019,1.746962543,19684.85681,0.819,79.4272
Cuba,2019,1.987447283,8748.733509,0.788,77.6112
Cyprus,2019,6.123855412,39568.03192,0.897,81.397
Czechia,2019,9.431221712,38505.63917,0.897,79.2433
Germany,2019,8.518354547,55564.96736,0.948,81.5584
Djibouti,2019,0.413328403,4916.643954,0.512,63.0854
Dominica,2019,2.191399287,12694.12057,0.729,73.5588
Denmark,2019,5.353077578,58650.26154,0.946,81.4337
Dominican Republic,2019,2.562650864,17572.69314,0.771,73.5767
Algeria,2019,3.870617401,11241.86472,0.748,76.4742
Ecuador,2019,2.115714004,11034.20422,0.76,77.2971
Egypt,2019,2.250084031,11335.87708,0.735,71.3575
Eritrea,2019,0.238728072,1740.988576,0.495,67.2996
Spain,2019,5.38116921,40725.59088,0.908,83.5321
Estonia,2019,9.339055315,35879.58776,0.896,78.6693
Ethiopia,2019,0.146066966,2204.805408,0.498,65.8377
Finland,2019,7.690672497,48901.80936,0.939,81.8706
Fiji,2019,1.563565716,12526.24293,0.746,67.8933
France,2019,4.850791024,46963.19576,0.905,82.7315
Micronesia (Federated States of),2019,1.294117647,3937.054173,0.633,71.0771
Gabon,2019,2.065609582,13061.89403,0.709,66.6028
United Kingdom,2019,5.464367838,47251.76897,0.935,81.725
Georgia,2019,2.622195701,14314.32324,0.81,73.4696
Ghana,2019,0.556193047,5307.445765,0.631,64.7401
Guinea,2019,0.291036599,2437.027146,0.467,59.7199
Gambia,2019,0.232976361,2187.374229,0.503,63.7549
Guinea-Bissau,2019,0.163494405,1980.343423,0.49,60.8818
Equatorial Guinea,2019,7.573677014,13447.13572,0.605,61.6444
Greece,2019,6.276429316,29102.85675,0.889,81.2489
Grenada,2019,2.966616966,14983.78605,0.8,74.8632
Guatemala,2019,1.247569032,8494.49306,0.642,73.1289
Guyana,2019,3.176555957,13600.32652,0.708,69.1239
"Hong Kong, China (SAR)",2019,5.61977334,62717.72811,0.952,85.2735
Honduras,2019,1.106994714,5316.509508,0.632,72.8811
Croatia,2019,4.304477346,28898.00521,0.861,78.7376
Haiti,2019,0.292016116,3083.646932,0.543,64.2546
Hungary,2019,5.067767347,31464.44259,0.853,76.4543
Indonesia,2019,2.440988872,11453.54855,0.716,70.5184
India,2019,1.921790091,6650.054097,0.645,70.9098
Ireland,2019,7.634477864,67253.22253,0.942,82.2586
Iran (Islamic Republic of),2019,8.84490715,12401.10769,0.783,76.1031
Iraq,2019,5.67266932,10869.49515,0.696,71.5764
Iceland,2019,10.47308358,58055.06597,0.96,82.4042
Israel,2019,7.323728014,40633.62378,0.921,82.8123
Italy,2019,5.611424924,43121.80118,0.897,83.552
Jamaica,2019,2.728744464,9503.655135,0.719,71.767
Jordan,2019,2.548582446,10072.72061,0.727,76.044
Japan,2019,8.717694119,43375.7894,0.924,84.4258
Kazakhstan,2019,15.94855749,22786.55302,0.819,71.5675
Kenya,2019,0.348973056,4381.487855,0.581,62.9432
Kyrgyzstan,2019,1.717293889,4750.777239,0.698,71.2301
Cambodia,2019,0.929794738,4123.001845,0.598,70.6923
Kiribati,2019,0.578040236,4673.024716,0.63,67.1497
Saint Kitts and Nevis,2019,4.536092233,26727.53894,0.783,71.5717
Korea (Republic of),2019,12.65047738,43163.03806,0.923,83.6557
Kuwait,2019,22.9734474,57254.52971,0.839,79.685
Lao People's Democratic Republic,2019,4.732814419,7518.657148,0.61,68.1382
Lebanon,2019,3.888406647,14377.64877,0.745,79.2359
Liberia,2019,0.221453753,1338.470653,0.484,61.1044
Libya,2019,8.042698052,15687.71125,0.722,72.4634
Saint Lucia,2019,2.719514197,14380.56973,0.735,73.4449
Liechtenstein,2019,3.903311502,146186.9796,0.94,84.3094
Sri Lanka,2019,1.070398884,12699.55204,0.778,76.0084
Lesotho,2019,1.092144614,2959.46875,0.524,54.1726
Lithuania,2019,5.045283294,35705.28941,0.884,76.2119
Luxembourg,2019,15.8384614,76018.56437,0.927,82.1434
Latvia,2019,4.011133121,31058.91587,0.871,75.5337
Morocco,2019,1.870394606,7398.11725,0.682,74.2705
Monaco,2019,4.567279106874533,9488.932003999998,0.6685235231455086,86.5424
Moldova (Republic of),2019,1.275257138,13704.8965,0.774,70.9351
Madagascar,2019,0.150163295,1559.741867,0.51,65.8821
Maldives,2019,3.378830141,17710.77696,0.755,80.116
Mexico,2019,3.413761271,19096.57525,0.779,74.2021
Marshall Islands,2019,2.569610995,4956.337016,0.64,64.7458
North Macedonia,2019,3.827625118,15981.25068,0.784,77.2928
Mali,2019,0.187617977,2241.781851,0.433,59.6637
Malta,2019,3.790204645,40611.11949,0.915,83.2065
Myanmar,2019,0.666981587,4582.102317,0.598,66.6104
Montenegro,2019,4.211870628,21772.62933,0.837,77.0396
Mongolia,2019,27.49975428,11098.9151,0.746,71.8221
Mozambique,2019,0.239991812,1257.939477,0.456,61.1662
Mauritania,2019,0.817222368,5277.286821,0.563,65.6869
Mauritius,2019,3.448145499,25589.34366,0.817,75.1179
Malawi,2019,0.085271436,1503.057342,0.519,64.1188
Malaysia,2019,8.721791705,27678.64207,0.81,75.7603
Namibia,2019,1.6363804,9565.710371,0.639,63.075
Niger,2019,0.079504211,1278.971076,0.406,62.8967
Nigeria,2019,0.647401324,4971.470226,0.538,52.9104
Nicaragua,2019,0.866717327,5262.435225,0.664,74.0543
Netherlands,2019,8.983963975,57039.03195,0.943,82.0455
Norway,2019,7.969165196,66481.78169,0.961,82.9552
Nepal,2019,0.593053654,3994.226959,0.611,69.5576
Nauru,2019,5.266920788,18778.35023,0.6685235231455086,63.4845
New Zealand,2019,7.839014456,42403.52046,0.937,82.5665
Oman,2019,12.21243638,29071.04146,0.839,78.0022
Pakistan,2019,1.081839891,4603.556579,0.546,66.7558
Panama,2019,2.895108113,29342.25437,0.817,77.8103
Peru,2019,1.691071484,12303.68873,0.78,76.1559
Philippines,2019,1.356081117,9790.637367,0.718,71.8649
Palau,2019,12.16403821,18740.42054,0.776,64.8043
Papua New Guinea,2019,0.754058547,4166.066492,0.56,65.4738
Poland,2019,8.433355061,31838.9708,0.881,77.9272
Korea (Democratic People's Rep. of),2019,1.144670603,9488.932003999998,0.6685235231455086,73.1985
Portugal,2019,4.657562002,34078.58487,0.867,81.7007
Paraguay,2019,1.2101264,12241.66584,0.732,73.6207
"Palestine, State of",2019,0.599407398,7355.601356,0.727,75.2406
Qatar,2019,40.619378,87791.91612,0.859,80.9897
Romania,2019,3.865118112,29442.20491,0.832,76.5079
Russian Federation,2019,11.51315093,26317.80587,0.845,73.9332
Rwanda,2019,0.094036961,2153.695631,0.534,66.437
Saudi Arabia,2019,18.16280816,47494.88673,0.873,77.3036
Sudan,2019,0.514595509,3909.860336,0.514,65.8755
Senegal,2019,0.691289173,3267.668238,0.513,68.5258
Singapore,2019,7.874336035,86601.44993,0.943,83.7584
Solomon Islands,2019,0.445431106,2631.841793,0.567,70.3821
Sierra Leone,2019,0.122950668,1684.496721,0.48,60.2549
El Salvador,2019,1.061849186,8338.88639,0.683,72.5586
San Marino,2019,4.567279106874533,55361.79834,0.862,82.9863
Somalia,2019,0.043074797,1071.896076,0.6685235231455086,57.0776
Serbia,2019,5.624290731,17314.26844,0.811,76.704
South Sudan,2019,0.126142266,827.107,0.393,55.912
Sao Tome and Principe,2019,0.587102894,3991.279901,0.622,68.5231
Suriname,2019,4.335090097,17226.5384,0.755,72.2423
Slovakia,2019,6.189008529,31112.82476,0.862,77.6851
Slovenia,2019,6.737966011,38439.64415,0.921,81.6042
Sweden,2019,4.078851546,54222.71686,0.947,83.0524
Eswatini (Kingdom of),2019,0.882217171,7744.536132,0.615,60.5492
Seychelles,2019,5.94532377,26084.29819,0.802,74.169
Syrian Arab Republic,2019,1.816546852,4914.297286,0.584,71.8224
Chad,2019,0.063046831,1555.372994,0.403,53.2594
Togo,2019,0.285213513,2128.4148,0.535,60.9011
Thailand,2019,3.901218377,17773.65504,0.804,78.9751
Tajikistan,2019,0.926304402,4155.953121,0.676,70.8674
Turkmenistan,2019,12.8437154,13227.7665,0.742,69.0016
Timor-Leste,2019,0.405971918,4865.012069,0.614,68.2684
Tonga,2019,1.373475989,6903.445994,0.744,70.8715
Trinidad and Tobago,2019,28.94572153,25722.49253,0.821,74.2279
Tunisia,2019,2.566158281,10910.37099,0.745,75.9933
TÃ¼rkiye,2019,4.786608448,27984.86307,0.842,77.8318
Tuvalu,2019,0.648591791,5693.627717,0.635,64.2775
Tanzania (United Republic of),2019,0.20761148,2693.535151,0.548,66.9885
Uganda,2019,0.129226394,2124.933537,0.525,62.9913
Ukraine,2019,5.059351991,12964.43614,0.786,74.5364
Uruguay,2019,1.901937006,21916.76822,0.821,77.5085
United States,2019,15.9719737,63614.86366,0.93,79.138
Uzbekistan,2019,3.462494189,7499.478344,0.726,71.3441
Saint Vincent and the Grenadines,2019,2.134299071,12269.13362,0.769,72.8347
Venezuela (Bolivarian Republic of),2019,3.477903448,7045.248,0.721,72.1614
Viet Nam,2019,2.69859441,7529.942469,0.703,74.0929
Vanuatu,2019,0.604504438,3417.730001,0.611,69.8769
Samoa,2019,1.245528851,6356.98869,0.715,72.1572
Yemen,2019,0.343612468,1349.567046,0.461,65.0917
South Africa,2019,8.12733368,13366.47464,0.736,66.175
Zambia,2019,0.394557313,3365.410652,0.575,62.7926
Zimbabwe,2019,0.747610114,3674.564482,0.601,61.2925
Afghanistan,2020,0.312376488,1997.852149,0.483,62.5751
Angola,2020,0.675409733,5593.14206,0.59,62.2612
Albania,2020,1.575753953,12996.76291,0.794,76.9893
Andorra,2020,6.034944671,47878.66664,0.848,79.0234
United Arab Emirates,2020,15.19333592,63016.40122,0.912,78.9457
Argentina,2020,3.473291552,19178.33184,0.84,75.8921
Armenia,2020,1.987788379,12454.14508,0.757,72.173
Antigua and Barbuda,2020,4.395122997,16265.29515,0.788,78.8406
Australia,2020,15.36837971,47078.24446,0.947,84.3239
Austria,2020,6.732425105,51574.18306,0.913,81.5036
Azerbaijan,2020,3.720272365,13567.9371,0.73,66.8679
Burundi,2020,0.050642582,735.7371044,0.426,61.5663
Belgium,2020,7.226205719,49391.99684,0.928,80.7884
Benin,2020,0.552890326,3288.470605,0.524,60.088
Burkina Faso,2020,0.189903275,2038.513202,0.449,59.7306
Bangladesh,2020,0.563737615,5108.160545,0.655,71.9678
Bulgaria,2020,5.388845994,22020.49393,0.802,73.6453
Bahrain,2020,20.54572969,39030.38571,0.877,79.1735
Bahamas,2020,5.944655227,29190.8387,0.815,72.6766
Bosnia and Herzegovina,2020,6.528247977,14381.63676,0.781,76.2254
Belarus,2020,6.07931383,18307.70473,0.807,72.5132
Belize,2020,1.465666402,5897.150457,0.69,72.854
Bolivia (Plurinational State of),2020,1.773319863,7756.177294,0.694,64.4667
Brazil,2020,2.198836949,13790.71143,0.758,74.0089
Barbados,2020,3.781470204,12167.22012,0.788,77.3929
Brunei Darussalam,2020,23.22054316,65077.71446,0.83,74.7949
Bhutan,2020,2.495308499,9898.25027,0.668,71.6094
Botswana,2020,2.772080776,14696.02701,0.713,65.6471
Central African Republic,2020,0.038906639,974.4816457,0.407,54.6042
Canada,2020,14.19693746,45038.07302,0.931,82.0471
Switzerland,2020,3.731913422,65011.21711,0.956,83.067
Chile,2020,4.24621503,22285.86026,0.852,79.3769
China,2020,7.411735759,16201.35297,0.764,78.0766
CÃ´te d'Ivoire,2020,0.381780097,5026.387169,0.551,59.0318
Cameroon,2020,0.259524431,3586.252712,0.578,60.8328
Congo (Democratic Republic of the),2020,0.027660353,1050.778706,0.479,59.7392
Congo,2020,0.564833429,2966.269817,0.574,63.7852
Colombia,2020,1.751176049,13184.95894,0.756,74.7692
Comoros,2020,0.29721677,3156.041454,0.562,64.1665
Cabo Verde,2020,0.98910586,5897.676779,0.662,74.8077
Costa Rica,2020,1.552260862,18753.91088,0.816,79.277
Cuba,2020,1.779198659,7809.171181,0.781,77.5673
Cyprus,2020,5.380504059,36519.29668,0.894,81.3905
Czechia,2020,8.215039321,37551.07049,0.892,78.5746
Germany,2020,7.690141865,53077.54364,0.944,81.1472
Djibouti,2020,0.355728745,4901.144274,0.51,62.6943
Dominica,2020,1.934403912,11133.41849,0.722,73.649
Denmark,2020,4.522442415,58143.77306,0.947,81.5449
Dominican Republic,2020,2.559875589,16164.89952,0.764,72.8894
Algeria,2020,3.534590875,10530.29914,0.736,74.4528
Ecuador,2020,1.753199871,10031.66906,0.731,72.1535
Egypt,2020,2.085874268,11581.07981,0.734,70.9905
Eritrea,2020,0.203678582,1706.02641,0.494,67.1334
Spain,2020,4.468313378,36515.96007,0.899,82.2892
Estonia,2020,7.879475476,35131.82128,0.892,78.3431
Ethiopia,2020,0.127560389,2279.637186,0.498,65.3705
Finland,2020,7.090703013,47946.32854,0.938,81.8657
Fiji,2020,1.554361952,10452.22264,0.737,67.9244
France,2020,4.23807293,43047.83087,0.898,82.2104
Micronesia (Federated States of),2020,1.282352225,3826.862912,0.629,70.674
Gabon,2020,1.931138222,13414.57302,0.71,66.5305
United Kingdom,2020,4.854886819,42374.7622,0.924,80.4345
Georgia,2020,2.498792354,13329.53028,0.802,72.7653
Ghana,2020,0.514959318,5601.428197,0.632,64.114
Guinea,2020,0.258436989,2440.015962,0.466,59.3273
Gambia,2020,0.206859196,2118.782628,0.501,62.6125
Guinea-Bissau,2020,0.145716389,1879.724283,0.483,59.9988
Equatorial Guinea,2020,7.316756772,12925.87114,0.599,60.7083
Greece,2020,5.01149663,26680.88796,0.886,80.9092
Grenada,2020,2.620175431,12840.52175,0.792,74.9238
Guatemala,2020,1.05706389,8241.444361,0.635,71.7969
Guyana,2020,2.813164292,18788.01779,0.721,68.4858
"Hong Kong, China (SAR)",2020,4.16685063,58643.85895,0.949,85.1968
Honduras,2020,0.975263329,4792.024122,0.621,71.4619
Croatia,2020,4.136637154,27185.25054,0.855,77.9845
Haiti,2020,0.256039713,2939.863103,0.54,64.0518
Hungary,2020,4.99728219,30487.04684,0.849,75.7297
Indonesia,2020,2.155208427,11141.56832,0.709,68.8077
India,2020,1.769409088,6107.493949,0.642,70.1499
Ireland,2020,6.753775883,67735.8762,0.943,82.4699
Iran (Islamic Republic of),2020,8.870210046,12624.41241,0.777,74.832
Iraq,2020,5.241572172,9663.007644,0.679,69.1228
Iceland,2020,8.603839493,54141.4547,0.957,82.5755
Israel,2020,6.510389017,39015.07545,0.917,82.3598
Italy,2020,5.02491109,39900.63273,0.889,82.3953
Jamaica,2020,2.508977035,8474.815687,0.713,71.8686
Jordan,2020,2.497997184,9788.721555,0.723,75.1843
Japan,2020,8.149938667,41487.05103,0.923,84.6879
Kazakhstan,2020,15.51581435,23325.00389,0.814,70.0304
Kenya,2020,0.300273588,4266.967466,0.578,62.6755
Kyrgyzstan,2020,1.763865121,4494.5007,0.689,69.6291
Cambodia,2020,0.916659614,4032.751435,0.596,70.416
Kiribati,2020,0.56992524,4074.115486,0.623,67.2659
Saint Kitts and Nevis,2020,3.985789207,24474.88162,0.779,71.6266
Korea (Republic of),2020,11.65622391,42698.12802,0.922,83.6089
Kuwait,2020,20.82510746,52967.77768,0.822,76.9198
Lao People's Democratic Republic,2020,4.652122998,7651.700741,0.608,68.4968
Lebanon,2020,3.804777564,11201.42116,0.726,77.8038
Liberia,2020,0.199498545,1267.657717,0.48,60.9476
Libya,2020,7.381523009,10630.28113,0.703,72.4722
Saint Lucia,2020,2.395617202,11353.06871,0.723,73.416
Liechtenstein,2020,3.698331935,142613.9109,0.933,82.797
Sri Lanka,2020,0.985665463,12208.46787,0.78,76.3929
Lesotho,2020,1.019209252,2676.630183,0.521,54.6933
Lithuania,2020,5.069079734,36076.54329,0.879,75.0676
Luxembourg,2020,13.05892539,80285.84238,0.924,81.4335
Latvia,2020,3.590715291,31101.79957,0.871,75.4526
Morocco,2020,1.74845085,6881.631266,0.679,73.9199
Monaco,2020,4.567279106874533,9488.932003999998,0.6685235231455086,86.538
Moldova (Republic of),2020,1.275891722,12822.36442,0.766,70.1665
Madagascar,2020,0.132880633,1419.679656,0.501,65.182
Maldives,2020,3.32350373,11773.26598,0.734,79.8747
Mexico,2020,2.76863785,17234.78062,0.756,70.1328
Marshall Islands,2020,2.555837135,4727.402503,0.639,64.977
North Macedonia,2020,3.430253041,15310.7911,0.774,75.1677
Mali,2020,0.167400521,2131.591455,0.427,58.6331
Malta,2020,3.612105729,35645.06549,0.911,83.3545
Myanmar,2020,0.667627891,4723.195885,0.6,66.797
Montenegro,2020,3.677798193,18546.1188,0.826,76.2575
Mongolia,2020,26.97802818,10626.79022,0.745,72.141
Mozambique,2020,0.210232236,1206.852988,0.453,61.1722
Mauritania,2020,0.726332991,5038.816043,0.556,64.5321
Mauritius,2020,3.129029823,21194.67865,0.804,74.3306
Malawi,2020,0.072922295,1475.38654,0.516,63.7167
Malaysia,2020,8.422647483,25940.44402,0.806,75.9378
Namibia,2020,1.525913011,8710.512156,0.633,62.829
Niger,2020,0.069832068,1270.065047,0.401,61.4506
Nigeria,2020,0.608631271,4739.674805,0.535,52.887
Nicaragua,2020,0.76589307,5137.138341,0.654,71.7954
Netherlands,2020,8.059593325,53503.64286,0.939,81.6381
Norway,2020,7.615046075,62572.93547,0.959,83.1951
Nepal,2020,0.582002668,3844.117012,0.604,69.2456
Nauru,2020,5.241223208,17800.7314,0.6685235231455086,63.4367
New Zealand,2020,6.941846236,41946.38822,0.936,82.7419
Oman,2020,12.17292984,27277.06476,0.827,74.7571
Pakistan,2020,1.062756182,4467.236365,0.543,66.2695
Panama,2020,2.498280904,23694.26665,0.801,76.657
Peru,2020,1.355886751,10916.70628,0.762,73.6655
Philippines,2020,1.241254444,8558.594619,0.71,72.1191
Palau,2020,12.12335581,16839.04834,0.773,65.3491
Papua New Guinea,2020,0.74349862,4022.073953,0.56,65.7868
Poland,2020,7.9159743,31164.47794,0.876,76.9424
Korea (Democratic People's Rep. of),2020,1.13702274,9488.932003999998,0.6685235231455086,73.2741
Portugal,2020,3.960866197,31636.80056,0.863,81.0545
Paraguay,2020,1.061291226,12015.54396,0.73,73.1816
"Palestine, State of",2020,0.568234611,6279.654753,0.716,74.4035
Qatar,2020,37.01945087,83720.69503,0.854,79.0987
Romania,2020,3.715362722,28358.50064,0.824,75.3456
Russian Federation,2020,10.8071526,25837.99768,0.83,71.3423
Rwanda,2020,0.079731518,2051.532402,0.532,66.7741
Saudi Arabia,2020,17.96720336,45232.21124,0.87,76.2392
Sudan,2020,0.430091637,3649.896356,0.51,65.6136
Senegal,2020,0.624178545,3239.619854,0.513,68.0064
Singapore,2020,7.777989731,81035.0282,0.939,82.861
Solomon Islands,2020,0.434978832,2540.652696,0.565,70.1987
Sierra Leone,2020,0.109965133,1604.380084,0.475,59.7632
El Salvador,2020,0.944111387,7558.531908,0.672,71.0609
San Marino,2020,4.567279106874533,50212.24688,0.845,79.5886
Somalia,2020,0.035369795,1025.952583,0.6685235231455086,55.9666
Serbia,2020,4.936885477,17665.40411,0.804,75.4057
South Sudan,2020,0.105344736,750.108,0.386,55.4801
Sao Tome and Principe,2020,0.514421037,4039.79188,0.619,67.7848
Suriname,2020,3.791474042,13291.54848,0.743,72.5615
Slovakia,2020,5.628647446,29801.09302,0.857,77.0054
Slovenia,2020,6.042989257,36992.83331,0.913,80.4409
Sweden,2020,3.825506114,52359.21296,0.942,82.4274
Eswatini (Kingdom of),2020,0.823831803,7524.004894,0.61,59.6922
Seychelles,2020,4.993238228,24132.79487,0.793,73.5324
Syrian Arab Republic,2020,1.744614402,4215.381839,0.577,72.1399
Chad,2020,0.055540457,1420.670363,0.397,52.7774
Togo,2020,0.264726786,2112.526748,0.535,61.035
Thailand,2020,3.692920935,16803.76572,0.802,79.2739
Tajikistan,2020,0.990569475,4244.329789,0.664,67.9942
Turkmenistan,2020,12.49132843,12595.1235,0.741,68.687
Timor-Leste,2020,0.398727289,4785.848969,0.614,68.4755
Tonga,2020,1.359761578,6861.643049,0.745,70.9276
Trinidad and Tobago,2020,25.37313646,23748.77675,0.818,74.4056
Tunisia,2020,2.379863502,10046.07161,0.737,75.2923
TÃ¼rkiye,2020,4.657320907,28317.43532,0.833,75.85
Tuvalu,2020,0.641460312,6218.763904,0.639,64.382
Tanzania (United Republic of),2020,0.183121172,2615.736839,0.548,66.4077
Uganda,2020,0.106954357,2138.005821,0.524,62.8513
Ukraine,2020,4.891161661,12718.46051,0.775,72.5726
Uruguay,2020,1.681218748,20441.92913,0.821,78.4298
United States,2020,14.23786361,61461.64197,0.92,77.4144
Uzbekistan,2020,3.369793419,7512.022906,0.721,70.3309
Saint Vincent and the Grenadines,2020,1.882819542,12030.75949,0.764,72.1256
Venezuela (Bolivarian Republic of),2020,2.975442345,4908.065,0.695,71.0949
Viet Nam,2020,2.612563309,7741.882535,0.71,75.3779
Vanuatu,2020,0.591056341,3174.307445,0.608,70.2995
Samoa,2020,1.238975072,5812.868328,0.712,72.7677
Yemen,2020,0.327509951,1370.601082,0.46,64.6501
South Africa,2020,7.620419537,12449.67104,0.727,65.2522
Zambia,2020,0.3575346,3178.619722,0.57,62.3803
Zimbabwe,2020,0.708561788,3654.289051,0.6,61.1242
Afghanistan,2021,0.312376488,1824.190915,0.478,61.9824
Angola,2021,0.675409733,5465.617791,0.586,61.6434
Albania,2021,1.575753953,14131.11039,0.796,76.4626
Andorra,2021,6.034944671,51166.62661,0.858,80.3684
United Arab Emirates,2021,15.19333592,62573.59181,0.911,78.7104
Argentina,2021,3.473291552,20925.26814,0.842,75.3899
Armenia,2021,1.987788379,13157.9939,0.759,72.0431
Antigua and Barbuda,2021,4.395122997,16792.36595,0.788,78.4968
Australia,2021,15.36837971,49238.43335,0.951,84.5265
Austria,2021,6.732425105,53618.67138,0.916,81.5797
